"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"gene"
"DUSP19"	0.550172630408805	0.00982686438918806	0.365	0.322	1	"DUSP19"
"MAN2A2"	0.550296211796171	-0.0493125193101469	0.481	0.534	1	"MAN2A2"
"PITHD1"	0.550378768504757	0.067654412786807	0.288	0.275	1	"PITHD1"
"KDM2B"	0.550598202894679	0.100061524912375	0.808	0.814	1	"KDM2B"
"LIPJ"	0.550631251724105	-0.00638932116034555	0.077	0.104	1	"LIPJ"
"DEUP1"	0.550652565964708	-0.0631298957925566	0.231	0.269	1	"DEUP1"
"KIR3DL1"	0.550692357464614	0.0243107088381071	0.115	0.145	1	"KIR3DL1"
"SH2D3A"	0.550730999297257	0.0311788154768364	0.327	0.363	1	"SH2D3A"
"DSG2"	0.55080515773346	-0.0414369854962398	0.365	0.387	1	"DSG2"
"GYG2"	0.550849862931702	-0.0565236900101675	0.115	0.142	1	"GYG2"
"GPX7"	0.55088848764356	0.0157564243036953	0.192	0.162	1	"GPX7"
"PVRIG"	0.550928792671719	0.00965090654549772	0.135	0.107	1	"PVRIG"
"PNMAL2"	0.550999777440645	0.00851997690712572	0.192	0.163	1	"PNMAL2"
"B3GNT4"	0.551008463170563	-0.00604379917509285	0.115	0.151	1	"B3GNT4"
"IGF1R"	0.5510947351365	0.0777540460921919	0.923	0.957	1	"IGF1R"
"FOXG1"	0.551109883287959	-0.0509907075610453	0.135	0.164	1	"FOXG1"
"MLC1"	0.551128941299453	0.0279040221658783	0.288	0.258	1	"MLC1"
"SRF"	0.55118032916964	0.0641674231341759	0.635	0.66	1	"SRF"
"FBXO33"	0.551201059662827	0.0294939650631864	0.692	0.678	1	"FBXO33"
"ZNF569"	0.551286294595111	0.0255143253885979	0.462	0.436	1	"ZNF569"
"UCK1"	0.551290941896448	-0.0184088730621859	0.115	0.146	1	"UCK1"
"USP43"	0.551310926558058	-0.0322207351054146	0.308	0.37	1	"USP43"
"LHB"	0.551315976510978	0.0394694380628129	0.135	0.114	1	"LHB"
"MYB"	0.551357462581154	-0.0890863746584604	0.769	0.747	1	"MYB"
"MSH6"	0.551358176771764	-0.115654807247322	0.75	0.753	1	"MSH6"
"ADRA1D"	0.551387356290779	-0.0145102753481349	0.231	0.272	1	"ADRA1D"
"ADGRF2"	0.55144762765362	-0.0379518984309507	0.154	0.19	1	"ADGRF2"
"HIST1H4K"	0.551565243558762	0.0269198471887287	0.115	0.092	1	"HIST1H4K"
"RP13-512J5.1"	0.551617013948822	0.0352309298842496	0.212	0.186	1	"RP13-512J5.1"
"CCDC142"	0.551649470654383	0.082251642885282	0.654	0.645	1	"CCDC142"
"PPP1R14A"	0.551706619653872	0.00447618805661781	0.173	0.142	1	"PPP1R14A"
"C6orf47"	0.55179864845637	0.0366863059783154	0.192	0.168	1	"C6orf47"
"TRAF6"	0.552052707423847	0.0575850376919369	0.596	0.593	1	"TRAF6"
"CXorf38"	0.552058616879612	-0.0147350559305972	0.327	0.373	1	"CXorf38"
"SERPINB6"	0.552080256621091	-0.0167805311991314	0.635	0.536	1	"SERPINB6"
"DEGS1"	0.552246381368307	-3.77605169798456e-05	0.365	0.42	1	"DEGS1"
"STAR"	0.55232114527816	0.0388487529860471	0.192	0.163	1	"STAR"
"SSRP1"	0.5523498329742	-0.0435044017692179	0.308	0.34	1	"SSRP1"
"COX8A"	0.552375009211863	-0.0150315320830052	0.346	0.423	1	"COX8A"
"AC113404.1"	0.552448358937802	-0.0212630013019148	0.077	0.102	1	"AC113404.1"
"POLR3C"	0.552501360879017	-0.0843937287418292	0.308	0.336	1	"POLR3C"
"GFPT1"	0.552517630163304	0.0558867343478224	0.481	0.468	1	"GFPT1"
"USP41"	0.552565401585772	0.0177768464849844	0.115	0.148	1	"USP41"
"C6orf1"	0.552643749367168	-0.00855772809379635	0.327	0.283	1	"C6orf1"
"MLANA"	0.552653443024538	-0.0462499453976714	0.154	0.181	1	"MLANA"
"SLC30A3"	0.55271584972905	-0.0297421293996176	0.231	0.265	1	"SLC30A3"
"CPEB1"	0.552745136539078	0.306760808766936	0.462	0.432	1	"CPEB1"
"DNAL1"	0.552774583373858	0.0489707564671016	0.365	0.343	1	"DNAL1"
"DENND2A"	0.552793557178491	-0.0930646758530659	0.731	0.737	1	"DENND2A"
"TAF10"	0.552890191516869	-0.0431289503024497	0.462	0.493	1	"TAF10"
"CACNA1D"	0.552897991570995	-0.0235918484782895	0.962	0.933	1	"CACNA1D"
"RAP1A"	0.553069838427151	-0.0326316102891211	0.827	0.836	1	"RAP1A"
"ZDHHC19"	0.553157856268111	0.019058090960034	0.192	0.245	1	"ZDHHC19"
"ADCY3"	0.553302260790704	0.041101787739379	0.615	0.64	1	"ADCY3"
"LONP2"	0.553402369279853	-0.115368364162948	0.712	0.692	1	"LONP2"
"PUS3"	0.553591186798328	-0.0115308061298562	0.269	0.308	1	"PUS3"
"AEBP1"	0.553600809510877	-0.0388519270068156	0.154	0.187	1	"AEBP1"
"HSD3B7"	0.553626942309428	-0.0342084207582479	0.077	0.101	1	"HSD3B7"
"TMPRSS7"	0.553740700982639	-0.00467787505447559	0.308	0.276	1	"TMPRSS7"
"CEACAM6"	0.553742974427601	-0.0129617002815535	0.096	0.13	1	"CEACAM6"
"TRAF3IP3"	0.553749023323024	0.00351296604945073	0.558	0.565	1	"TRAF3IP3"
"TTLL9"	0.553816452875624	0.116015630572679	0.712	0.659	1	"TTLL9"
"CDHR5"	0.553850790033633	0.0406832157627661	0.135	0.173	1	"CDHR5"
"COQ5"	0.553894193895367	0.134162845882252	0.462	0.482	1	"COQ5"
"KCNJ12"	0.553913966419929	-0.0861257919774618	0.288	0.321	1	"KCNJ12"
"CAMKMT"	0.553951253918141	0.0552716712014207	0.865	0.837	1	"CAMKMT"
"STX4"	0.553961386265311	0.138302457269418	0.462	0.467	1	"STX4"
"INSL6"	0.553987315652639	-0.0582056834351678	0.25	0.293	1	"INSL6"
"PARP11"	0.554000078352021	-0.0704197361863552	0.5	0.58	1	"PARP11"
"ZNF655"	0.554012872115916	-0.06337897958875	0.308	0.35	1	"ZNF655"
"SRSF12"	0.554127061337626	-0.0510085822624355	0.212	0.246	1	"SRSF12"
"TCTN2"	0.55418027812071	0.0618718348245194	0.346	0.321	1	"TCTN2"
"OLFML3"	0.554241892258376	-0.0782017106988324	0.346	0.378	1	"OLFML3"
"MEIS2"	0.55424199818664	-0.0142693624734864	0.519	0.453	1	"MEIS2"
"GSDMC"	0.554265213478171	-0.0645821987236865	0.115	0.14	1	"GSDMC"
"PITPNA"	0.554304836994982	-0.0115498421099006	0.327	0.397	1	"PITPNA"
"SYT4"	0.554379337046181	-0.0453232450950228	0.115	0.141	1	"SYT4"
"GP6"	0.554382356262046	0.00117782902880077	0.115	0.091	1	"GP6"
"CYP46A1"	0.554409228581236	-0.067041540590204	0.462	0.521	1	"CYP46A1"
"SSFA2"	0.554450726405913	-0.00509983243740531	0.519	0.574	1	"SSFA2"
"RAB5C"	0.554451094357383	0.0677015585259948	0.558	0.555	1	"RAB5C"
"KRI1"	0.554451407578708	0.0371103239073206	0.519	0.471	1	"KRI1"
"SLC30A5"	0.55446718206871	-0.07185353373187	0.558	0.603	1	"SLC30A5"
"MRPL50"	0.554506212825762	-0.0416219105342556	0.615	0.657	1	"MRPL50"
"RP11-302M6.4"	0.554584356830967	0.0399364497006016	0.942	0.975	1	"RP11-302M6.4"
"G3BP1"	0.554719731300531	0.0527708626467365	0.846	0.878	1	"G3BP1"
"CDK6"	0.554729664385058	-0.0766731697011522	0.962	0.991	1	"CDK6"
"NAT10"	0.554746345506815	-0.0621472899917532	0.558	0.61	1	"NAT10"
"P3H4"	0.554772552417463	0.0688902107723438	0.231	0.208	1	"P3H4"
"NME6"	0.554787409060607	0.070263182504683	0.442	0.397	1	"NME6"
"RP11-290H9.2"	0.554902400999427	-0.0491613053361775	0.519	0.565	1	"RP11-290H9.2"
"ANGPTL2"	0.554938860687066	0.135310158977206	0.192	0.243	1	"ANGPTL2"
"MPV17L"	0.554990020719	0.0167499125813625	0.154	0.123	1	"MPV17L"
"MAD2L2"	0.554991058917928	0.0208403457349944	0.288	0.349	1	"MAD2L2"
"CDC26"	0.555022768740322	-0.0487327994642228	0.423	0.494	1	"CDC26"
"RP11-977G19.10"	0.55512442189936	0.013251051799128	0.731	0.724	1	"RP11-977G19.10"
"HERC4"	0.555144573473703	0.0805548493582248	0.596	0.611	1	"HERC4"
"CECR5"	0.555157756323475	0.0314948698050501	0.288	0.246	1	"CECR5"
"AC015688.3"	0.555205172873577	0.0896434878389549	0.327	0.305	1	"AC015688.3"
"ADA"	0.555361266842201	0.0633949449584041	0.538	0.527	1	"ADA"
"UHRF1BP1L"	0.555426332540749	-0.0266032039448332	0.577	0.686	1	"UHRF1BP1L"
"SLC4A2"	0.55542648926561	-0.0012412637369642	0.558	0.624	1	"SLC4A2"
"CEP78"	0.555444510330546	-0.063987193017098	0.423	0.462	1	"CEP78"
"ODF3L1"	0.555471185569487	-0.0320720773528561	0.096	0.125	1	"ODF3L1"
"ETV5"	0.555477118729829	-0.0490484085039942	0.75	0.776	1	"ETV5"
"MROH8"	0.555505608726113	-0.0709621883193519	0.442	0.507	1	"MROH8"
"ZNF480"	0.555612267631427	0.054019437067523	0.231	0.197	1	"ZNF480"
"RNF215"	0.555832322548504	0.101653764903683	0.462	0.451	1	"RNF215"
"CCDC177"	0.555846722670892	-0.00176541095580654	0.192	0.158	1	"CCDC177"
"MMP1"	0.555854770764478	0.0145405523094273	0.077	0.103	1	"MMP1"
"C16orf54"	0.555942623207321	-0.0448378431149786	0.385	0.434	1	"C16orf54"
"TIGD1"	0.555966474850114	-0.0169379115480167	0.308	0.378	1	"TIGD1"
"C15orf40"	0.556009329938447	0.0494062295624385	0.365	0.344	1	"C15orf40"
"TET1"	0.556032692000475	-0.0572084687193961	0.558	0.592	1	"TET1"
"SLC39A12"	0.556243290181252	-0.0641084790321397	0.231	0.266	1	"SLC39A12"
"SIAE"	0.556388019458786	0.143019090875583	0.596	0.643	1	"SIAE"
"NAIF1"	0.556450577962865	-0.0753928414057866	0.577	0.614	1	"NAIF1"
"GALNT10"	0.556453284390485	-0.0294336004337694	0.885	0.915	1	"GALNT10"
"POLR3A"	0.556470547258218	-0.0299762545388235	0.404	0.451	1	"POLR3A"
"AL161905.1"	0.55650594444152	-0.047017598622885	0.538	0.63	1	"AL161905.1"
"FUBP3"	0.556574369421488	0.0681049491612831	0.327	0.305	1	"FUBP3"
"FOXK2"	0.556646682073333	0.0628109224064526	0.75	0.802	1	"FOXK2"
"SFRP5"	0.556672691241929	-0.0172073944068818	0.096	0.126	1	"SFRP5"
"SAMD3"	0.55671473824707	-0.0316144341008638	0.519	0.594	1	"SAMD3"
"ZBTB11"	0.556738445943986	0.18978336842839	0.769	0.738	1	"ZBTB11"
"AKAP8"	0.556738708830383	-0.0466655465591087	0.481	0.521	1	"AKAP8"
"SFTPA1"	0.556769540504953	-0.0297713293888436	0.115	0.146	1	"SFTPA1"
"PTPN13"	0.556796235739397	0.0109096239600804	0.538	0.596	1	"PTPN13"
"JTB"	0.556813731959309	-0.0442083378714763	0.192	0.228	1	"JTB"
"CFAP77"	0.556855215268814	0.0968648454265296	0.519	0.518	1	"CFAP77"
"DCAF11"	0.556992884670085	0.0300366327814763	0.788	0.776	1	"DCAF11"
"CHCHD6"	0.557148654513117	0.123363369108626	0.769	0.784	1	"CHCHD6"
"CPA6"	0.557205366648939	-0.110310299187008	0.75	0.792	1	"CPA6"
"RGR"	0.557231056376304	0.0121559009874749	0.173	0.143	1	"RGR"
"NUFIP1"	0.557331297950194	-0.0572001208598356	0.442	0.513	1	"NUFIP1"
"RP5-1052I5.2"	0.557373363251608	0.0343365003203593	0.712	0.694	1	"RP5-1052I5.2"
"ATG9B"	0.557416926834811	-0.0724403004329691	0.423	0.467	1	"ATG9B"
"MAP4K1"	0.557433651054601	-0.0364894844769225	0.308	0.356	1	"MAP4K1"
"CARNMT1"	0.557438035361289	-0.0410836553339897	0.596	0.67	1	"CARNMT1"
"NHS"	0.557493734289011	-0.0641093028404771	0.538	0.617	1	"NHS"
"HIST1H2BF"	0.557495938382918	0.0369863109733333	0.577	0.583	1	"HIST1H2BF"
"DLEC1"	0.557529060127033	0.0683590057782252	0.712	0.689	1	"DLEC1"
"HSD17B10"	0.557536689416251	-0.0265654922720692	0.173	0.21	1	"HSD17B10"
"PHYKPL"	0.557540718013059	-0.0594988875691749	0.385	0.43	1	"PHYKPL"
"RSF1"	0.557598274518229	-0.0521282682044846	0.827	0.814	1	"RSF1"
"ZNF814"	0.557673801492762	0.0109916097878645	0.327	0.375	1	"ZNF814"
"GNG11"	0.55769458630255	-0.00370260364149219	0.135	0.174	1	"GNG11"
"LINC01207"	0.557695571172582	0.0703885304999363	0.192	0.168	1	"LINC01207"
"GATC"	0.557710481291397	-0.0601836158399991	0.308	0.363	1	"GATC"
"GEMIN4"	0.55772179937499	-0.0194249366418447	0.192	0.235	1	"GEMIN4"
"ZSCAN12"	0.557995356679244	-0.0700174254024858	0.308	0.331	1	"ZSCAN12"
"FAM214A"	0.558026891962151	0.0219095085909431	0.75	0.709	1	"FAM214A"
"U2AF2"	0.558344623970819	-0.0117354574158883	0.558	0.623	1	"U2AF2"
"FAM228A"	0.558382313424544	-0.0114597081172412	0.096	0.126	1	"FAM228A"
"KIF17"	0.558443850471533	0.103114177551886	0.442	0.437	1	"KIF17"
"TAL1"	0.558597542331885	-0.0414754732142301	0.423	0.464	1	"TAL1"
"C4orf26"	0.558627588808504	-0.0205101461835782	0.077	0.105	1	"C4orf26"
"DDO"	0.55869756313888	0.044037493309348	0.327	0.297	1	"DDO"
"SIAH3"	0.558753901461685	-0.0593436231607862	0.558	0.584	1	"SIAH3"
"PRPF40A"	0.558762862869577	0.0282930801953079	0.827	0.85	1	"PRPF40A"
"HOXA4"	0.558966924742677	-0.00271033954098091	0.077	0.104	1	"HOXA4"
"FBXL14"	0.559127840524002	0.0444352138229118	0.442	0.431	1	"FBXL14"
"BTD"	0.559133900411415	0.0903217610787996	0.692	0.753	1	"BTD"
"NUMB"	0.559134863994852	0.0376020948094054	0.846	0.823	1	"NUMB"
"ZNF493"	0.559136201780477	0.00820474948301397	0.365	0.326	1	"ZNF493"
"CRTC1"	0.55914168738953	0.146185069559754	0.577	0.558	1	"CRTC1"
"RP11-80H18.3"	0.559334284312129	0.0748558820665799	0.519	0.519	1	"RP11-80H18.3"
"ARHGEF7"	0.559417933261463	-0.0422835241804786	0.827	0.857	1	"ARHGEF7"
"PTPA"	0.559606750998539	0.0445124737630647	0.5	0.588	1	"PTPA"
"SYCE3"	0.559690416809835	0.00776094826228158	0.231	0.2	1	"SYCE3"
"AC087350.1"	0.559719364344447	-0.0299817410473515	0.135	0.168	1	"AC087350.1"
"RP5-994D16.11"	0.55972707661591	0.0910450788649023	0.231	0.216	1	"RP5-994D16.11"
"KCNJ6"	0.559815367521293	-0.073877143367423	0.615	0.726	1	"KCNJ6"
"USP47"	0.559821585614399	-0.0536261868158843	0.769	0.745	1	"USP47"
"LRRC10B"	0.559837017017633	-0.00838079257054142	0.192	0.246	1	"LRRC10B"
"SOX13"	0.55997428063391	0.048397946823904	0.538	0.506	1	"SOX13"
"SNX17"	0.560006932949635	-0.0576387937551189	0.481	0.52	1	"SNX17"
"THAP7"	0.560022061042488	-0.040044815081442	0.288	0.333	1	"THAP7"
"PIK3C3"	0.560035028136255	0.0772340694147216	0.788	0.763	1	"PIK3C3"
"SH3KBP1"	0.560043311558073	-0.0202105892830002	0.942	0.948	1	"SH3KBP1"
"TRIM55"	0.560162523877622	-0.0355605673291992	0.25	0.31	1	"TRIM55"
"FAM53A"	0.560167084335505	0.0857149934576732	0.462	0.455	1	"FAM53A"
"LIG3"	0.560432129220076	-0.0563805746269325	0.404	0.472	1	"LIG3"
"KLF15"	0.560456736583628	-0.052718082400822	0.212	0.247	1	"KLF15"
"FAM110D"	0.560508103295067	-0.0311055773011852	0.096	0.124	1	"FAM110D"
"PLXNB1"	0.560549007375729	0.0372292256060434	0.25	0.222	1	"PLXNB1"
"TARS2"	0.56078935120693	0.107708363996871	0.346	0.331	1	"TARS2"
"FAM83G"	0.560885186676322	0.132285252341719	0.462	0.438	1	"FAM83G"
"STX1B"	0.561054604385726	-0.00859474786426578	0.269	0.322	1	"STX1B"
"PGPEP1L"	0.561087360151224	0.0380259814256842	0.115	0.152	1	"PGPEP1L"
"PNO1"	0.56116882121152	0.0243723722839984	0.481	0.603	1	"PNO1"
"MANBA"	0.561233573985673	-0.104259598359363	0.75	0.845	1	"MANBA"
"TCTEX1D4"	0.561242962013677	0.0869465854427458	0.288	0.276	1	"TCTEX1D4"
"HAS2"	0.561318186036457	-0.095492511165143	0.365	0.381	1	"HAS2"
"FAM189A1"	0.561446313613481	0.0958746555509162	0.692	0.684	1	"FAM189A1"
"PALMD"	0.561505791360549	0.0873676863393573	0.212	0.188	1	"PALMD"
"ESPNL"	0.561509490274986	-0.0578306859403754	0.288	0.339	1	"ESPNL"
"IPO9"	0.561652038973201	-0.0114105245037061	0.538	0.624	1	"IPO9"
"ZNF827"	0.561849352643675	0.0549340839152492	0.788	0.864	1	"ZNF827"
"TOX2"	0.561896882138146	0.276037450183847	0.75	0.757	1	"TOX2"
"GIMAP6"	0.562131581560051	-0.00644830467088278	0.096	0.126	1	"GIMAP6"
"ZFYVE9"	0.562150817649745	0.0467213089579624	0.577	0.576	1	"ZFYVE9"
"IL5"	0.562155522114257	0.116437752964502	0.327	0.301	1	"IL5"
"MATN3"	0.562294015014932	-0.021455853223659	0.135	0.169	1	"MATN3"
"AGGF1"	0.562297076038981	-0.0471482602636619	0.346	0.409	1	"AGGF1"
"SLC35D2"	0.562376925081987	-0.0278100280681355	0.212	0.255	1	"SLC35D2"
"SYTL5"	0.562387901493441	0.0987497784401908	0.231	0.215	1	"SYTL5"
"MYO1C"	0.562412461304713	0.0479532500190784	0.404	0.397	1	"MYO1C"
"PTGDR"	0.562417475127004	0.0219203432106885	0.231	0.203	1	"PTGDR"
"MYO19"	0.562540357470709	0.0314368457918061	0.519	0.583	1	"MYO19"
"ATXN3"	0.562542464890946	0.0500213259215252	0.692	0.708	1	"ATXN3"
"OXT"	0.562594897704295	-0.00447417983221536	0.077	0.105	1	"OXT"
"PCNT"	0.562632915337524	0.163377651215847	0.538	0.616	1	"PCNT"
"CRLF2"	0.562668534613044	0.0670144204223283	0.538	0.542	1	"CRLF2"
"LMAN2L"	0.562706429430342	-0.012741849146398	0.385	0.481	1	"LMAN2L"
"FAM83F"	0.562895042381135	-0.0161743707361786	0.365	0.42	1	"FAM83F"
"NIF3L1"	0.56289690040624	-0.0358389204850779	0.654	0.691	1	"NIF3L1"
"CLPB"	0.562925065226317	0.125087015354495	0.788	0.775	1	"CLPB"
"KCNC2"	0.563107494366103	-0.0158136124704776	0.442	0.395	1	"KCNC2"
"CTNNB1"	0.563145476280975	0.0835590697609412	0.654	0.696	1	"CTNNB1"
"TALDO1"	0.56318101600998	-0.00739367371086908	0.365	0.466	1	"TALDO1"
"SCG3"	0.56319194867057	0.0293397488191766	0.231	0.205	1	"SCG3"
"BRD4"	0.563234189807306	0.0474508525988964	0.769	0.742	1	"BRD4"
"ALDH3A2"	0.563278420517335	0.0472341279017554	0.308	0.283	1	"ALDH3A2"
"ZMYM4"	0.563285078439178	-0.0456690902535966	0.538	0.599	1	"ZMYM4"
"CENPP"	0.563523242139554	-0.0541773900028695	0.788	0.795	1	"CENPP"
"HHLA2"	0.563566971102444	-0.0744078422086159	0.404	0.436	1	"HHLA2"
"PSD2"	0.563576130317376	0.0689516955376334	0.288	0.273	1	"PSD2"
"EXT1"	0.563620891805846	0.143244264435592	0.865	0.861	1	"EXT1"
"SCAF11"	0.563701931137994	-0.0012650323218959	0.846	0.85	1	"SCAF11"
"IL27RA"	0.563716442733018	0.0410373384397046	0.231	0.291	1	"IL27RA"
"ANKRD49"	0.56375464467279	0.095134229547308	0.5	0.509	1	"ANKRD49"
"RSPRY1"	0.563868116413284	-0.0680753974242506	0.615	0.66	1	"RSPRY1"
"SRP9"	0.5639649342408	-0.0938241830125209	0.538	0.568	1	"SRP9"
"CEBPZOS"	0.564128012117258	0.0317479131441488	0.442	0.41	1	"CEBPZOS"
"RAC1"	0.564128528919971	0.0388553840169691	0.615	0.706	1	"RAC1"
"WDR93"	0.564186425494542	-0.0220054936052119	0.231	0.283	1	"WDR93"
"SCOC"	0.564241429124887	-0.0380505890614062	0.75	0.808	1	"SCOC"
"C2CD4A"	0.564433182800149	0.0538137980513216	0.173	0.148	1	"C2CD4A"
"PIN1"	0.564433584238061	0.0393621258434786	0.308	0.382	1	"PIN1"
"PLXND1"	0.564449315052627	0.0775769457915008	0.75	0.752	1	"PLXND1"
"ABHD14A-ACY1"	0.564539071605745	0.0574100734627754	0.385	0.467	1	"ABHD14A-ACY1"
"KDM3A"	0.564796577575185	0.0652765368212671	0.769	0.794	1	"KDM3A"
"PTPN1"	0.564873602234955	0.0525573077680426	0.846	0.808	1	"PTPN1"
"CXCL12"	0.564965629473662	-0.0231405336022379	0.096	0.125	1	"CXCL12"
"CLCN5"	0.565001920453794	0.0222382451850938	0.558	0.511	1	"CLCN5"
"RPL36A-HNRNPH2"	0.565169353834302	-0.0968100811318303	0.577	0.653	1	"RPL36A-HNRNPH2"
"WASF2"	0.565190206819084	0.0631148022925452	0.769	0.767	1	"WASF2"
"SMARCE1"	0.565216041882682	0.0509684854396077	0.269	0.247	1	"SMARCE1"
"SDPR"	0.565237251378414	-0.000165898847689694	0.558	0.522	1	"SDPR"
"STIP1"	0.56524460376915	-0.0384203325604624	0.519	0.605	1	"STIP1"
"MX1"	0.565306776573389	-0.073055515543278	0.308	0.342	1	"MX1"
"PSME4"	0.565404368889139	-0.0487188501136415	0.673	0.754	1	"PSME4"
"ERLIN1"	0.565405556774645	0.0366066735853983	0.615	0.588	1	"ERLIN1"
"NOL12"	0.565407265544611	0.0548624607050165	0.231	0.207	1	"NOL12"
"PRCC"	0.565426369556147	0.0327644963651903	0.75	0.778	1	"PRCC"
"ZC3H12C"	0.565466860587834	-0.0914678637652295	0.692	0.713	1	"ZC3H12C"
"MYL6"	0.565648291168565	0.0681891589104073	0.481	0.458	1	"MYL6"
"NPTXR"	0.565665001552708	0.0595017275400417	0.269	0.238	1	"NPTXR"
"DLX4"	0.565672342924123	0.00331520954886708	0.173	0.223	1	"DLX4"
"BOD1L1"	0.565738299313945	0.0480797662816237	0.558	0.546	1	"BOD1L1"
"PPDPF"	0.565755485246855	-0.00713908783532816	0.135	0.17	1	"PPDPF"
"C11orf24"	0.565877760221056	0.0515881549664983	0.365	0.333	1	"C11orf24"
"RPL17-C18orf32"	0.565977764144889	-0.0563348985005055	0.519	0.567	1	"RPL17-C18orf32"
"SP110"	0.566120299513246	-0.0597415145749756	0.5	0.553	1	"SP110"
"DUSP28"	0.566174402510362	-0.0248674077825207	0.462	0.499	1	"DUSP28"
"CCL25"	0.566313108446497	0.00182583775236556	0.192	0.239	1	"CCL25"
"FAM198A"	0.566358045564716	0.00660091959937631	0.308	0.363	1	"FAM198A"
"ANKHD1"	0.56641570057717	-0.0591269586777101	0.846	0.861	1	"ANKHD1"
"SLC22A24"	0.566544888094064	0.0160026898277962	0.135	0.114	1	"SLC22A24"
"FAM72B"	0.566600505846198	-0.022490857637122	0.442	0.49	1	"FAM72B"
"VPS36"	0.566814384924751	0.071493800056038	0.519	0.517	1	"VPS36"
"CA14"	0.566839665280805	0.0798420557048249	0.154	0.19	1	"CA14"
"C16orf46"	0.566899546111643	0.0219617499854015	0.519	0.502	1	"C16orf46"
"FAU"	0.566910151300339	0.0347076151271217	0.327	0.294	1	"FAU"
"TMEM187"	0.566937992650148	0.0599738450901901	0.519	0.518	1	"TMEM187"
"NFIX"	0.56698301713824	0.0641844015685316	0.788	0.737	1	"NFIX"
"OPTC"	0.567038332194253	0.0769405552267713	0.135	0.117	1	"OPTC"
"SPG20"	0.567048412906119	0.0396656939246036	0.673	0.653	1	"SPG20"
"TRIM10"	0.567050056620412	0.0480559592884148	0.135	0.113	1	"TRIM10"
"ODF2L"	0.567142642273256	-0.0325390510508198	0.442	0.509	1	"ODF2L"
"NUDT16L1"	0.567203039974611	-0.0115930499029974	0.288	0.328	1	"NUDT16L1"
"ZADH2"	0.567257845690063	-0.070335874545461	0.577	0.582	1	"ZADH2"
"NPPC"	0.567272669454468	-0.0385359201064611	0.212	0.247	1	"NPPC"
"ZNF440"	0.567365484677669	-0.0445882643857718	0.192	0.227	1	"ZNF440"
"MTHFD2"	0.567493886446631	-0.0450654055564329	0.481	0.573	1	"MTHFD2"
"MAP3K5"	0.567585452885721	-0.0403558920514122	0.942	0.969	1	"MAP3K5"
"HFE2"	0.567593919978848	-0.00435325414511167	0.635	0.6	1	"HFE2"
"HOXD12"	0.567657612104182	-0.00338717159409746	0.096	0.128	1	"HOXD12"
"LRRC37A"	0.567670567244556	-0.0248238236100518	0.115	0.144	1	"LRRC37A"
"SLBP"	0.567682863453737	0.16487716921382	0.519	0.487	1	"SLBP"
"IL23R"	0.567708430582995	0.00875232558865346	0.5	0.596	1	"IL23R"
"LSM14A"	0.567777964565575	0.124472758466193	0.519	0.537	1	"LSM14A"
"BHMT2"	0.567802629781673	0.053401263890111	0.154	0.13	1	"BHMT2"
"ZNF615"	0.56787725193897	-0.051158326986674	0.154	0.184	1	"ZNF615"
"TEPSIN"	0.567930477776749	-0.0710504262658431	0.385	0.422	1	"TEPSIN"
"GIPC2"	0.567945410639666	-0.062069351739594	0.962	0.907	1	"GIPC2"
"RP11-195F19.5"	0.567953786361307	-0.039959792428277	0.365	0.415	1	"RP11-195F19.5"
"NOXRED1"	0.567957144467671	0.179780551125072	0.404	0.398	1	"NOXRED1"
"C19orf54"	0.568089932469592	0.105470928531645	0.558	0.54	1	"C19orf54"
"CCDC120"	0.568130921091258	-0.0246665294075231	0.115	0.149	1	"CCDC120"
"BCLAF1"	0.568170806378551	-0.0292895483129412	0.808	0.846	1	"BCLAF1"
"CTD-2545M3.6"	0.568193763449503	-0.00998491629606441	0.212	0.255	1	"CTD-2545M3.6"
"TPCN2"	0.568316018589843	0.071334850164128	0.615	0.637	1	"TPCN2"
"NEFL"	0.568323117905758	0.0124917140533335	0.154	0.126	1	"NEFL"
"ABCE1"	0.568387364046748	0.0600933373429209	0.558	0.56	1	"ABCE1"
"TAGLN2"	0.568417873000327	0.053297529166759	0.769	0.683	1	"TAGLN2"
"ZNF232"	0.568454776846077	0.00683866555205873	0.192	0.238	1	"ZNF232"
"FAM169B"	0.568458237245334	0.00443581581585989	0.173	0.214	1	"FAM169B"
"CTSF"	0.568532248618913	0.0132265023863061	0.115	0.093	1	"CTSF"
"TRIM56"	0.568562700144304	0.0401914888018296	0.212	0.251	1	"TRIM56"
"VAMP7"	0.568580280486131	-0.0299519181581296	0.327	0.392	1	"VAMP7"
"GLYATL2"	0.568719077509433	0.0169626221451821	0.5	0.455	1	"GLYATL2"
"DLX5"	0.568790648810587	0.0932766903873875	0.308	0.285	1	"DLX5"
"FUT4"	0.568829801803357	0.0169887516170439	0.423	0.4	1	"FUT4"
"MBL2"	0.568874913093059	0.0477621027076028	0.135	0.112	1	"MBL2"
"SOAT2"	0.568879265893918	0.0624612266460597	0.269	0.252	1	"SOAT2"
"RDH10"	0.569021034255439	0.108519828978148	0.692	0.634	1	"RDH10"
"S1PR3"	0.56902743386683	-0.0341735219068968	0.154	0.192	1	"S1PR3"
"DNASE1L1"	0.569095915467699	-0.0175789096318756	0.25	0.305	1	"DNASE1L1"
